"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00047965","SANTA ROSA, CA US","2020-12-21","59","33","56"
"USC00047965","SANTA ROSA, CA US","2020-12-22","61","35","58"
"USC00047965","SANTA ROSA, CA US","2020-12-23","58","29","52"
"USC00047965","SANTA ROSA, CA US","2020-12-27","59","33","55"
"USC00047965","SANTA ROSA, CA US","2020-12-28","61","43","55"
"USC00047965","SANTA ROSA, CA US","2020-12-29","61","32","57"
"USC00047965","SANTA ROSA, CA US","2020-12-30","57","33","53"
"USC00047965","SANTA ROSA, CA US","2020-12-31","59","37","57"
"USC00047965","SANTA ROSA, CA US","2021-01-01","58","35","56"
"USC00047965","SANTA ROSA, CA US","2021-01-02","56","44","52"
"USC00047965","SANTA ROSA, CA US","2021-01-03","58","47","57"
"USC00047965","SANTA ROSA, CA US","2021-01-04","60","49","54"
"USC00047965","SANTA ROSA, CA US","2021-01-05","56","35","54"
"USC00047965","SANTA ROSA, CA US","2021-01-06","54","39","52"
"USC00047965","SANTA ROSA, CA US","2021-01-07","57","46","57"
"USC00047965","SANTA ROSA, CA US","2021-01-08","59","48","57"
"USC00047965","SANTA ROSA, CA US","2021-01-09","61","33","57"
"USC00047965","SANTA ROSA, CA US","2021-01-10","57","38","53"
"USC00047965","SANTA ROSA, CA US","2021-01-11","58","43","57"
"USC00047965","SANTA ROSA, CA US","2021-01-12","58","45","57"
"USC00047965","SANTA ROSA, CA US","2021-01-13","66","53","64"
"USC00047965","SANTA ROSA, CA US","2021-01-14","65","50","64"
"USC00047965","SANTA ROSA, CA US","2021-01-15","70","42","67"
"USC00047965","SANTA ROSA, CA US","2021-01-16","72","44","64"
"USC00047965","SANTA ROSA, CA US","2021-01-17","74","41","70"
"USC00047965","SANTA ROSA, CA US","2021-01-18","80","49","74"
"USC00047965","SANTA ROSA, CA US","2021-01-19","74","54","64"
"USC00047965","SANTA ROSA, CA US","2021-01-20","67","35","63"
"USC00047965","SANTA ROSA, CA US","2021-01-21","63","31","57"
"USC00047965","SANTA ROSA, CA US","2021-01-22","57","42","51"
"USC00047965","SANTA ROSA, CA US","2021-01-23","59","36","56"
"USC00047965","SANTA ROSA, CA US","2021-01-24","56","33","47"
"USC00047965","SANTA ROSA, CA US","2021-01-25","54","36","50"
"USC00047965","SANTA ROSA, CA US","2021-01-26","50","28","43"
"USC00047965","SANTA ROSA, CA US","2021-01-27","56","41","50"
"USC00047965","SANTA ROSA, CA US","2021-01-28","56","44","54"
"USC00047965","SANTA ROSA, CA US","2021-01-29","55","39","53"
"USC00047965","SANTA ROSA, CA US","2021-01-30","59","41","58"
"USC00047965","SANTA ROSA, CA US","2021-01-31","66","44","61"
"USC00047965","SANTA ROSA, CA US","2021-02-01","61","43","57"
"USC00047965","SANTA ROSA, CA US","2021-02-02","62","50","57"
"USC00047965","SANTA ROSA, CA US","2021-02-03","57","35","54"
"USC00047965","SANTA ROSA, CA US","2021-02-04","62","34","59"
"USC00047965","SANTA ROSA, CA US","2021-02-05","66","33","63"
"USC00047965","SANTA ROSA, CA US","2021-02-06","69","34","65"
"USC00047965","SANTA ROSA, CA US","2021-02-08","61","34","58"
"USC00047965","SANTA ROSA, CA US","2021-02-09","62","47","59"
"USC00047965","SANTA ROSA, CA US","2021-02-10","64","38","62"
"USC00047965","SANTA ROSA, CA US","2021-02-11","62","43","51"
"USC00047965","SANTA ROSA, CA US","2021-02-15","63","39","60"
"USC00047965","SANTA ROSA, CA US","2021-02-16","61","37","59"
"USC00047965","SANTA ROSA, CA US","2021-02-17","65","35","63"
"USC00047965","SANTA ROSA, CA US","2021-02-18","64","36","61"
"USC00047965","SANTA ROSA, CA US","2021-02-19","62","47","58"
"USC00047965","SANTA ROSA, CA US","2021-02-20","63","39","60"
"USC00047965","SANTA ROSA, CA US","2021-02-21","69","38","66"
"USC00047965","SANTA ROSA, CA US","2021-02-22","72","41","70"
"USC00047965","SANTA ROSA, CA US","2021-02-23","81","44","77"
"USC00047965","SANTA ROSA, CA US","2021-02-24","77","39","69"
"USC00047965","SANTA ROSA, CA US","2021-02-25","69","37","66"
"USC00047965","SANTA ROSA, CA US","2021-02-26","66","40","63"
"USC00047965","SANTA ROSA, CA US","2021-02-27","65","36","63"
"USC00047965","SANTA ROSA, CA US","2021-02-28","70","39","69"
"USC00047965","SANTA ROSA, CA US","2021-03-01","69","35","65"
"USC00047965","SANTA ROSA, CA US","2021-03-02","67","34","65"
"USC00047965","SANTA ROSA, CA US","2021-03-03","67","37","58"
"USC00047965","SANTA ROSA, CA US","2021-03-04","63","48","62"
"USC00047965","SANTA ROSA, CA US","2021-03-05","64","37","62"
"USC00047965","SANTA ROSA, CA US","2021-03-06","62","38","60"
"USC00047965","SANTA ROSA, CA US","2021-03-07","65","33","62"
"USC00047965","SANTA ROSA, CA US","2021-03-08","62","37","48"
"USC00047965","SANTA ROSA, CA US","2021-03-09","57","38","50"
"USC00047965","SANTA ROSA, CA US","2021-03-10","55","41","48"
"USC00047965","SANTA ROSA, CA US","2021-03-11","61","38","57"
"USC00047965","SANTA ROSA, CA US","2021-03-12","72","34","70"
"USC00047965","SANTA ROSA, CA US","2021-03-13","70","39","58"
"USC00047965","SANTA ROSA, CA US","2021-03-14","58","42","50"
"USC00047965","SANTA ROSA, CA US","2021-03-15","57","35","56"
"USC00047965","SANTA ROSA, CA US","2021-03-16","61","33","60"
"USC00047965","SANTA ROSA, CA US","2021-03-17","60","36","55"
"USC00047965","SANTA ROSA, CA US","2021-03-18","56","46","53"
"USC00047965","SANTA ROSA, CA US","2021-03-19","64","50","62"
"USC00047965","SANTA ROSA, CA US","2021-03-20","64","36","62"
"USC00047965","SANTA ROSA, CA US","2021-03-21","69","36","67"
"USC00047965","SANTA ROSA, CA US","2021-03-22","68","38","68"
"USC00047965","SANTA ROSA, CA US","2021-03-23","69","42","68"
"USC00047965","SANTA ROSA, CA US","2021-03-24","72","44","64"
"USC00047965","SANTA ROSA, CA US","2021-03-25","68","45","66"
"USC00047965","SANTA ROSA, CA US","2021-03-26","77","44","76"
"USC00047965","SANTA ROSA, CA US","2021-03-27","77","39","76"
"USC00047965","SANTA ROSA, CA US","2021-03-28","76","39","75"
"USC00047965","SANTA ROSA, CA US","2021-03-29","76","39","70"
"USC00047965","SANTA ROSA, CA US","2021-03-30","82","37","81"
"USC00047965","SANTA ROSA, CA US","2021-03-31","84","46","84"
"USC00047965","SANTA ROSA, CA US","2021-04-01","85","42","85"
"USC00047965","SANTA ROSA, CA US","2021-04-02","85","42","66"
"USC00047965","SANTA ROSA, CA US","2021-04-03","66","48","61"
"USC00047965","SANTA ROSA, CA US","2021-04-04","65","46","63"
"USC00047965","SANTA ROSA, CA US","2021-04-05","64","42","63"
"USC00047965","SANTA ROSA, CA US","2021-04-06","66","44","63"
"USC00047965","SANTA ROSA, CA US","2021-04-07","66","46","61"
"USC00047965","SANTA ROSA, CA US","2021-04-08","71","37","71"
"USC00047965","SANTA ROSA, CA US","2021-04-09","71","40","68"
"USC00047965","SANTA ROSA, CA US","2021-04-10","78","39","70"
"USC00047965","SANTA ROSA, CA US","2021-04-11","76","40","74"
"USC00047965","SANTA ROSA, CA US","2021-04-12","74","40","73"
"USC00047965","SANTA ROSA, CA US","2021-04-13","73","46","66"
"USC00047965","SANTA ROSA, CA US","2021-04-14","70","40","64"
"USC00047965","SANTA ROSA, CA US","2021-04-16","68","43","65"
"USC00047965","SANTA ROSA, CA US","2021-04-17","77","44","76"
"USC00047965","SANTA ROSA, CA US","2021-04-18","90","41","87"
"USC00047965","SANTA ROSA, CA US","2021-04-19","87","46","75"
"USC00047965","SANTA ROSA, CA US","2021-04-20","75","43","74"
"USC00047965","SANTA ROSA, CA US","2021-04-21","74","46","69"
"USC00047965","SANTA ROSA, CA US","2021-04-22","69","47","62"
"USC00047965","SANTA ROSA, CA US","2021-04-25","63","48","63"
"USC00047965","SANTA ROSA, CA US","2021-04-26","68","37","66"
"USC00047965","SANTA ROSA, CA US","2021-04-27","81","40","80"
"USC00047965","SANTA ROSA, CA US","2021-04-28","86","44","82"
"USC00047965","SANTA ROSA, CA US","2021-04-29","82","44","71"
"USC00047965","SANTA ROSA, CA US","2021-04-30","77","43","69"
"USC00047965","SANTA ROSA, CA US","2021-05-01","83","43","80"
"USC00047965","SANTA ROSA, CA US","2021-05-02","86","43","85"
"USC00047965","SANTA ROSA, CA US","2021-05-03","91","57","90"
"USC00047965","SANTA ROSA, CA US","2021-05-04","90","57","86"
"USC00047965","SANTA ROSA, CA US","2021-05-05","88","49","81"
"USC00047965","SANTA ROSA, CA US","2021-05-06","81","48","75"
"USC00047965","SANTA ROSA, CA US","2021-05-07","81","45","80"
"USC00047965","SANTA ROSA, CA US","2021-05-08","92","53","90"
"USC00047965","SANTA ROSA, CA US","2021-05-09","90","53","89"
"USC00047965","SANTA ROSA, CA US","2021-05-10","93","54","89"
"USC00047965","SANTA ROSA, CA US","2021-05-11","89","49","80"
"USC00047965","SANTA ROSA, CA US","2021-05-12","80","47","72"
"USC00047965","SANTA ROSA, CA US","2021-05-13","72","47","69"
"USC00047965","SANTA ROSA, CA US","2021-05-14","74","49","73"
"USC00047965","SANTA ROSA, CA US","2021-05-15","74","47","73"
"USC00047965","SANTA ROSA, CA US","2021-05-16","73","50","65"
"USC00047965","SANTA ROSA, CA US","2021-05-17","70","48","67"
"USC00047965","SANTA ROSA, CA US","2021-05-18","83","44","82"
"USC00047965","SANTA ROSA, CA US","2021-05-19","82","44","76"
"USC00047965","SANTA ROSA, CA US","2021-05-20","76","47","72"
"USC00047965","SANTA ROSA, CA US","2021-05-21","78","43","76"
"USC00047965","SANTA ROSA, CA US","2021-05-22","77","45","74"
"USC00047965","SANTA ROSA, CA US","2021-05-23","75","48","73"
"USC00047965","SANTA ROSA, CA US","2021-05-24","80","46","77"
"USC00047965","SANTA ROSA, CA US","2021-05-25","83","52","82"
"USC00047965","SANTA ROSA, CA US","2021-05-26","83","48","78"
"USC00047965","SANTA ROSA, CA US","2021-05-27","87","44","87"
"USC00047965","SANTA ROSA, CA US","2021-05-28","87","51","77"
"USC00047965","SANTA ROSA, CA US","2021-05-30","84","48","83"
